model,fz_depth,data_aug,random_state,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
AlexNet,3,0,52,13,100,2019-03-31 17:43,0.11425242334041956,0.9571049528301887,0.005,sgd,cross_entropy,426,6,6,11,10,2744,41,38,7,24,878,24,15,37,31,2445
AlexNet,3,0,52,14,100,2019-03-31 17:46,0.10771533678162773,0.9593160377358491,0.005,sgd,cross_entropy,433,8,7,12,6,2752,35,39,5,20,877,21,14,31,37,2446
AlexNet,3,0,52,15,100,2019-03-31 17:50,0.0960649994184386,0.9615271226415094,0.005,sgd,cross_entropy,428,10,6,15,10,2751,38,29,4,20,888,18,16,30,24,2456
AlexNet,3,0,52,16,100,2019-03-31 17:53,0.09155218556242169,0.9655070754716981,0.005,sgd,cross_entropy,434,6,10,6,7,2761,24,40,4,13,895,12,13,31,27,2460
AlexNet,3,0,52,17,100,2019-03-31 17:57,0.10051340427038805,0.9607900943396226,0.005,sgd,cross_entropy,428,5,9,11,7,2756,30,30,11,23,883,26,12,27,34,2451
AlexNet,3,0,52,18,100,2019-03-31 18:01,0.0774720569826522,0.9697818396226415,0.005,sgd,cross_entropy,436,5,6,10,9,2772,25,23,2,13,904,18,11,21,21,2467
AlexNet,3,0,52,19,100,2019-03-31 18:04,0.13839584026696547,0.9550412735849056,0.005,sgd,cross_entropy,425,12,8,9,12,2728,33,54,4,24,895,24,17,47,20,2431
AlexNet,3,0,52,20,100,2019-03-31 18:08,0.05785281253310869,0.9761202830188679,0.0025,sgd,cross_entropy,438,1,2,7,5,2783,16,25,4,6,926,11,11,21,12,2475
AlexNet,3,0,52,21,100,2019-03-31 18:11,0.05423506700767661,0.9775943396226415,0.0025,sgd,cross_entropy,437,4,1,7,4,2785,17,21,3,6,927,7,14,16,11,2483
AlexNet,3,0,52,22,100,2019-03-31 18:15,0.050672306204741856,0.9787735849056604,0.0025,sgd,cross_entropy,444,8,1,7,6,2778,16,13,2,10,929,9,6,15,10,2489
AlexNet,3,0,52,23,100,2019-03-31 18:18,0.050402582816357885,0.9777417452830188,0.0025,sgd,cross_entropy,445,7,2,5,5,2778,12,20,2,6,925,8,6,20,17,2485
AlexNet,3,0,52,24,100,2019-03-31 18:22,0.046904815817778965,0.9787735849056604,0.0025,sgd,cross_entropy,447,3,4,6,5,2786,18,15,1,7,922,12,5,15,12,2485
AlexNet,3,0,52,25,100,2019-03-31 18:25,0.04654056621047686,0.9796580188679245,0.0025,sgd,cross_entropy,445,4,2,8,3,2785,15,17,2,8,929,6,8,14,10,2487
AlexNet,3,0,52,26,100,2019-03-31 18:29,0.04654657615805572,0.9796580188679245,0.0025,sgd,cross_entropy,446,2,2,5,6,2777,13,17,1,14,931,4,5,18,10,2492
AlexNet,3,0,52,27,100,2019-03-31 18:32,0.0450493704597905,0.9811320754716981,0.0025,sgd,cross_entropy,452,4,3,5,2,2781,14,11,2,11,931,10,2,15,8,2492
AlexNet,3,0,52,28,100,2019-03-31 18:36,0.04527375383197137,0.9792158018867925,0.0025,sgd,cross_entropy,440,5,4,9,7,2785,10,14,0,9,934,11,11,12,8,2484
AlexNet,3,0,52,29,100,2019-03-31 18:39,0.04005312019923948,0.9815742924528302,0.0025,sgd,cross_entropy,447,2,1,6,4,2783,12,14,1,11,937,6,6,15,6,2492
AlexNet,3,0,52,30,100,2019-03-31 18:43,0.04131924881125396,0.9821639150943396,0.0025,sgd,cross_entropy,448,4,7,5,3,2787,7,12,1,8,934,7,6,12,8,2494
AlexNet,3,0,52,31,100,2019-03-31 18:47,0.0380962794681765,0.9830483490566038,0.0025,sgd,cross_entropy,449,3,1,4,4,2792,12,13,1,6,934,7,4,10,9,2494
AlexNet,3,0,52,32,100,2019-03-31 18:50,0.03413774382393315,0.9842275943396226,0.0025,sgd,cross_entropy,449,2,1,4,5,2795,11,9,1,4,936,8,3,10,8,2497
AlexNet,3,0,52,33,100,2019-03-31 18:54,0.03920876305058317,0.9817216981132075,0.0025,sgd,cross_entropy,449,4,3,7,4,2787,11,12,3,8,931,6,2,12,11,2493
AlexNet,3,0,52,34,100,2019-03-31 18:57,0.035429421460853434,0.9824587264150944,0.0025,sgd,cross_entropy,444,8,0,6,3,2792,13,13,1,3,932,2,10,8,11,2497
AlexNet,3,0,52,35,100,2019-03-31 19:01,0.032380837314533735,0.9842275943396226,0.0025,sgd,cross_entropy,450,3,1,7,3,2794,12,10,1,4,936,4,4,10,7,2497
AlexNet,3,0,52,36,100,2019-03-31 19:04,0.03258313547890141,0.9842275943396226,0.0025,sgd,cross_entropy,447,3,1,4,5,2794,9,13,0,6,938,3,6,8,8,2498
AlexNet,3,0,52,37,100,2019-03-31 19:08,0.03272206153509752,0.9831957547169812,0.0025,sgd,cross_entropy,448,3,1,4,4,2792,9,15,0,4,936,5,6,12,10,2494
AlexNet,3,0,52,38,100,2019-03-31 19:11,0.03249512528473476,0.984375,0.0025,sgd,cross_entropy,449,2,4,6,4,2791,12,7,1,6,938,5,4,12,2,2500
AlexNet,3,0,52,39,100,2019-03-31 19:15,0.03300483496683949,0.9831957547169812,0.0025,sgd,cross_entropy,450,6,3,6,4,2787,11,12,0,8,935,2,4,10,7,2498
AlexNet,3,0,52,40,100,2019-03-31 19:18,0.027742262156504504,0.9859964622641509,0.00125,sgd,cross_entropy,450,1,1,6,3,2799,12,4,0,4,939,7,5,7,4,2501
AlexNet,3,0,52,41,100,2019-03-31 19:22,0.027123856094648253,0.9859964622641509,0.00125,sgd,cross_entropy,452,2,2,4,4,2792,11,6,0,5,939,2,2,12,4,2506
AlexNet,3,0,52,42,100,2019-03-31 19:25,0.026088379464059504,0.9859964622641509,0.00125,sgd,cross_entropy,449,2,1,3,4,2800,6,14,0,1,943,4,5,8,6,2497
AlexNet,3,0,52,43,100,2019-03-31 19:29,0.02735516485178246,0.9861438679245284,0.00125,sgd,cross_entropy,451,3,1,1,2,2798,11,7,1,2,939,8,4,8,5,2502
AlexNet,3,0,52,44,100,2019-03-31 19:32,0.023185001229340176,0.988502358490566,0.00125,sgd,cross_entropy,453,0,1,3,2,2800,5,7,0,1,948,3,3,10,2,2505
AlexNet,3,0,52,45,100,2019-03-31 19:36,0.02547520286632034,0.9867334905660378,0.00125,sgd,cross_entropy,452,1,3,4,2,2795,5,7,0,3,944,4,4,12,4,2503
AlexNet,3,0,52,46,100,2019-03-31 19:40,0.024600501330393664,0.9870283018867925,0.00125,sgd,cross_entropy,452,1,1,4,3,2798,7,9,0,4,944,3,3,8,4,2502
AlexNet,3,0,52,47,100,2019-03-31 19:43,0.024711827062210947,0.9870283018867925,0.00125,sgd,cross_entropy,454,0,1,3,3,2799,11,10,0,6,941,3,1,6,3,2502
AlexNet,3,0,52,48,100,2019-03-31 19:47,0.024007466604124825,0.9870283018867925,0.00125,sgd,cross_entropy,453,2,0,5,3,2797,8,7,1,5,944,4,1,7,4,2502
AlexNet,3,0,52,49,100,2019-03-31 19:50,0.023608576576664764,0.9876179245283019,0.00125,sgd,cross_entropy,450,1,0,5,3,2798,4,4,2,5,947,4,3,7,5,2505
AlexNet,3,0,52,50,100,2019-03-31 19:54,0.021602036818018498,0.988502358490566,0.00125,sgd,cross_entropy,453,1,1,5,2,2800,6,5,1,2,947,2,2,8,2,2506
