model,fz_depth,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
AlexNet,10,14,100,2019-02-27 15:36,1.1158824719880756,0.6296600877192983,0.001,sgd,cross_entropy,0,0,0,0,326,2178,462,478,0,0,0,0,368,532,494,2416
AlexNet,10,15,100,2019-02-27 15:44,1.1166430690832305,0.6266447368421053,0.001,sgd,cross_entropy,0,0,0,0,308,2164,493,486,0,0,0,0,386,546,463,2408
AlexNet,10,16,100,2019-02-27 15:53,1.1195022850705867,0.6254111842105263,0.001,sgd,cross_entropy,0,0,0,0,307,2146,502,477,0,0,0,0,387,564,454,2417
AlexNet,10,17,100,2019-02-27 16:02,1.1153641416315447,0.626233552631579,0.001,sgd,cross_entropy,0,0,0,0,325,2170,528,495,0,0,0,0,369,540,428,2399
AlexNet,10,18,100,2019-02-27 16:10,1.1104550947222793,0.6306195175438597,0.001,sgd,cross_entropy,0,0,0,0,321,2178,499,471,0,0,0,0,373,532,457,2423
AlexNet,10,19,100,2019-02-27 16:18,1.1096260338498836,0.6285635964912281,0.001,sgd,cross_entropy,0,0,0,0,337,2189,491,497,0,0,0,0,357,521,465,2397
AlexNet,10,20,100,2019-02-27 16:26,1.1067225138346355,0.6350054824561403,0.001,sgd,cross_entropy,0,0,0,0,305,2197,501,458,0,0,0,0,389,513,455,2436
AlexNet,10,21,100,2019-02-27 16:34,1.102927425451446,0.6369243421052632,0.001,sgd,cross_entropy,0,0,0,0,298,2207,520,454,0,0,0,0,396,503,436,2440
AlexNet,10,22,100,2019-02-27 16:42,1.1032895539936267,0.6392543859649122,0.001,sgd,cross_entropy,0,0,0,0,307,2227,533,457,0,0,0,0,387,483,423,2437
AlexNet,10,23,100,2019-02-27 16:51,1.1018788521749932,0.6371984649122807,0.001,sgd,cross_entropy,0,0,0,0,312,2230,544,475,0,0,0,0,382,480,412,2419
AlexNet,10,24,100,2019-02-27 16:59,1.097343177126165,0.6410361842105263,0.001,sgd,cross_entropy,0,0,0,0,310,2231,513,448,0,0,0,0,384,479,443,2446
AlexNet,10,25,100,2019-02-27 17:07,1.0923083121316475,0.6484375,0.001,sgd,cross_entropy,0,0,0,0,323,2277,536,440,0,0,0,0,371,433,420,2454
AlexNet,10,26,100,2019-02-27 17:15,1.0964540180407072,0.6421326754385965,0.001,sgd,cross_entropy,0,0,0,0,291,2234,501,443,0,0,0,0,403,476,455,2451
AlexNet,10,27,100,2019-02-27 17:24,1.0985018412272136,0.6396655701754386,0.001,sgd,cross_entropy,0,0,0,0,287,2231,522,458,0,0,0,0,407,479,434,2436
AlexNet,10,28,100,2019-02-27 17:32,1.0946943718090392,0.6470668859649122,0.001,sgd,cross_entropy,0,0,0,0,295,2252,540,425,0,0,0,0,399,458,416,2469
AlexNet,10,29,100,2019-02-27 17:41,1.0931953296326755,0.645422149122807,0.001,sgd,cross_entropy,0,0,0,0,304,2244,541,429,0,0,0,0,390,466,415,2465
AlexNet,10,30,100,2019-02-27 17:49,1.0947922154476768,0.6414473684210527,0.001,sgd,cross_entropy,0,0,0,0,308,2248,545,462,0,0,0,0,386,462,411,2432
AlexNet,10,31,100,2019-02-27 17:58,1.0890658194558662,0.6504934210526315,0.001,sgd,cross_entropy,0,0,0,0,314,2293,525,441,0,0,0,0,380,417,431,2453
AlexNet,10,32,100,2019-02-27 18:07,1.0901479888380619,0.6495339912280702,0.001,sgd,cross_entropy,0,0,0,0,309,2282,540,437,0,0,0,0,385,428,416,2457
AlexNet,10,33,100,2019-02-27 18:15,1.089803929914508,0.6481633771929824,0.001,sgd,cross_entropy,0,0,0,0,295,2257,541,422,0,0,0,0,399,453,415,2472
AlexNet,10,34,100,2019-02-27 18:24,1.0874843932034677,0.6536458333333334,0.001,sgd,cross_entropy,0,0,0,0,329,2288,548,413,0,0,0,0,365,422,408,2481
AlexNet,10,35,100,2019-02-27 18:32,1.0884997049967449,0.6462445175438597,0.001,sgd,cross_entropy,0,0,0,0,314,2259,556,438,0,0,0,0,380,451,400,2456
AlexNet,10,36,100,2019-02-27 18:41,1.0870143154211211,0.6515899122807017,0.001,sgd,cross_entropy,0,0,0,0,275,2303,517,443,0,0,0,0,419,407,439,2451
AlexNet,10,37,100,2019-02-27 18:50,1.0862998962402344,0.6506304824561403,0.001,sgd,cross_entropy,0,0,0,0,292,2282,539,429,0,0,0,0,402,428,417,2465
AlexNet,10,38,100,2019-02-27 18:58,1.0782111987733005,0.6661184210526315,0.001,sgd,cross_entropy,0,0,0,0,292,2347,517,381,0,0,0,0,402,363,439,2513
AlexNet,10,39,100,2019-02-27 19:07,1.0826679028962787,0.6581688596491229,0.001,sgd,cross_entropy,0,0,0,0,292,2328,538,420,0,0,0,0,402,382,418,2474
AlexNet,10,40,100,2019-02-27 19:16,1.0845054492615818,0.6543311403508771,0.001,sgd,cross_entropy,0,0,0,0,278,2294,527,414,0,0,0,0,416,416,429,2480
AlexNet,10,41,100,2019-02-27 19:24,1.0832131369072093,0.653234649122807,0.001,sgd,cross_entropy,0,0,0,0,302,2304,571,432,0,0,0,0,392,406,385,2462
AlexNet,10,42,100,2019-02-27 19:33,1.0831964057788515,0.6543311403508771,0.001,sgd,cross_entropy,0,0,0,0,314,2299,541,419,0,0,0,0,380,411,415,2475
AlexNet,10,43,100,2019-02-27 19:41,1.0828396981222588,0.6536458333333334,0.001,sgd,cross_entropy,0,0,0,0,312,2292,551,417,0,0,0,0,382,418,405,2477
AlexNet,10,44,100,2019-02-27 19:49,1.0817901209781045,0.6567982456140351,0.001,sgd,cross_entropy,0,0,0,0,313,2308,528,410,0,0,0,0,381,402,428,2484
AlexNet,10,45,100,2019-02-27 19:58,1.0782432556152344,0.6578947368421053,0.001,sgd,cross_entropy,0,0,0,0,323,2316,533,410,0,0,0,0,371,394,423,2484
AlexNet,10,46,100,2019-02-27 20:08,1.0791414495100056,0.659265350877193,0.001,sgd,cross_entropy,0,0,0,0,311,2332,564,416,0,0,0,0,383,378,392,2478
AlexNet,10,47,100,2019-02-27 20:19,1.0794106199030291,0.6594024122807017,0.001,sgd,cross_entropy,0,0,0,0,289,2329,545,412,0,0,0,0,405,381,411,2482
AlexNet,10,48,100,2019-02-27 20:33,1.0767364501953125,0.6611842105263158,0.001,sgd,cross_entropy,0,0,0,0,307,2333,567,403,0,0,0,0,387,377,389,2491
AlexNet,10,49,100,2019-02-27 20:46,1.0755822031121505,0.6614583333333334,0.001,sgd,cross_entropy,0,0,0,0,313,2353,555,421,0,0,0,0,381,357,401,2473
AlexNet,10,50,100,2019-02-27 20:58,1.0786201744748836,0.6589912280701754,0.001,sgd,cross_entropy,0,0,0,0,324,2318,560,404,0,0,0,0,370,392,396,2490
