model,random_state,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet3,123,16,100,2019-04-01 00:17,0.5425551367587731,0.8114754098360656,0.005,sgd,cross_entropy,1078,121,76,109,59,2194,244,199,29,60,302,28,147,252,140,2762
MaunaNet3,123,17,100,2019-04-01 00:20,0.535377064689261,0.8151895491803278,0.005,sgd,cross_entropy,1081,113,74,105,71,2201,230,207,25,65,325,28,136,248,133,2758
MaunaNet3,123,18,100,2019-04-01 00:24,0.5160904243344167,0.8242827868852459,0.005,sgd,cross_entropy,1090,108,73,95,64,2230,226,197,21,53,335,25,138,236,128,2781
MaunaNet3,123,19,100,2019-04-01 00:28,0.49104531084904907,0.8291495901639344,0.005,sgd,cross_entropy,1085,109,57,96,66,2238,206,187,31,49,363,27,131,231,136,2788
MaunaNet3,123,20,100,2019-04-01 00:32,0.4375370213242828,0.8661629098360656,0.00025,sgd,cross_entropy,1168,116,63,95,33,2307,185,102,19,51,416,29,93,153,98,2872
MaunaNet3,123,21,100,2019-04-01 00:35,0.41820441699418864,0.8764088114754098,0.00025,sgd,cross_entropy,1167,102,50,69,37,2349,188,95,16,38,416,23,93,138,108,2911
MaunaNet3,123,22,100,2019-04-01 00:39,0.4152322675361008,0.8783299180327869,0.00025,sgd,cross_entropy,1161,98,56,69,37,2363,187,98,16,35,425,22,99,131,94,2909
MaunaNet3,123,23,100,2019-04-01 00:43,0.41019689841348617,0.8776895491803278,0.00025,sgd,cross_entropy,1176,106,54,77,38,2358,189,96,14,34,419,25,85,129,100,2900
MaunaNet3,123,24,100,2019-04-01 00:46,0.40754824779072746,0.8797387295081968,0.00025,sgd,cross_entropy,1167,93,54,66,33,2358,187,91,16,38,423,20,97,138,98,2921
MaunaNet3,123,25,100,2019-04-01 00:50,0.4064745981185163,0.8806352459016393,0.00025,sgd,cross_entropy,1169,99,52,69,42,2366,181,101,11,33,432,19,91,129,97,2909
MaunaNet3,123,26,100,2019-04-01 00:54,0.4055689201980341,0.8802510245901639,0.00025,sgd,cross_entropy,1166,98,56,74,41,2372,189,90,18,41,416,15,88,116,101,2919
MaunaNet3,123,27,100,2019-04-01 00:58,0.40199548690045467,0.8828125,0.00025,sgd,cross_entropy,1168,87,52,73,35,2392,188,99,17,38,424,17,93,110,98,2909
MaunaNet3,123,28,100,2019-04-01 01:01,0.3992731375772445,0.8810194672131147,0.00025,sgd,cross_entropy,1172,92,57,68,39,2374,179,105,13,37,427,19,89,124,99,2906
MaunaNet3,123,29,100,2019-04-01 01:05,0.3983326896292264,0.8842213114754098,0.00025,sgd,cross_entropy,1177,91,53,76,32,2377,181,88,11,36,435,19,93,123,93,2915
MaunaNet3,123,30,100,2019-04-01 01:09,0.3947635400490683,0.8861424180327869,0.00025,sgd,cross_entropy,1169,88,50,63,37,2392,186,87,13,31,429,19,94,116,97,2929
MaunaNet3,123,31,100,2019-04-01 01:12,0.3970337852102811,0.8816598360655737,0.00025,sgd,cross_entropy,1175,95,51,75,35,2385,180,104,10,40,428,23,93,107,103,2896
MaunaNet3,123,32,100,2019-04-01 01:16,0.3921319304919634,0.8851178278688525,0.00025,sgd,cross_entropy,1181,99,52,68,36,2381,182,96,12,39,435,20,84,108,93,2914
MaunaNet3,123,33,100,2019-04-01 01:20,0.39016826817246736,0.8862704918032787,0.00025,sgd,cross_entropy,1177,85,47,63,35,2384,182,91,15,37,435,20,86,121,98,2924
MaunaNet3,123,34,100,2019-04-01 01:24,0.39295268449626986,0.8870389344262295,0.00025,sgd,cross_entropy,1180,85,48,68,38,2384,179,91,12,38,441,18,83,120,94,2921
MaunaNet3,123,35,100,2019-04-01 01:27,0.38799783050036823,0.8870389344262295,0.00025,sgd,cross_entropy,1177,98,41,67,35,2384,188,85,14,38,443,24,87,107,90,2922
MaunaNet3,123,36,100,2019-04-01 01:31,0.38512564487144596,0.8880635245901639,0.00025,sgd,cross_entropy,1181,88,49,68,33,2383,178,84,14,41,445,21,85,115,90,2925
MaunaNet3,123,37,100,2019-04-01 01:35,0.38261263487768954,0.8880635245901639,0.00025,sgd,cross_entropy,1177,81,50,65,36,2400,180,89,13,31,434,21,87,115,98,2923
MaunaNet3,123,38,100,2019-04-01 01:38,0.38402025816870516,0.8898565573770492,0.00025,sgd,cross_entropy,1188,85,53,60,32,2391,178,80,14,40,432,21,79,111,99,2937
MaunaNet3,123,39,100,2019-04-01 01:42,0.38531212728531633,0.8851178278688525,0.00025,sgd,cross_entropy,1167,89,45,82,40,2404,186,94,14,31,439,21,92,103,92,2901
MaunaNet3,123,40,100,2019-04-01 01:46,0.3798235596203413,0.8896004098360656,1.25e-05,sgd,cross_entropy,1163,92,41,55,34,2374,159,77,17,39,467,24,99,122,95,2942
MaunaNet3,123,41,100,2019-04-01 01:50,0.3802965820812788,0.8910092213114754,1.25e-05,sgd,cross_entropy,1179,79,45,54,35,2382,163,91,13,48,462,19,86,118,92,2934
MaunaNet3,123,42,100,2019-04-01 01:53,0.37959008138687883,0.8892161885245902,1.25e-05,sgd,cross_entropy,1182,81,43,62,30,2387,180,83,14,37,445,24,87,122,94,2929
MaunaNet3,123,43,100,2019-04-01 01:57,0.3779910666043641,0.889984631147541,1.25e-05,sgd,cross_entropy,1184,85,42,70,34,2380,177,77,10,37,454,20,85,125,89,2931
MaunaNet3,123,44,100,2019-04-01 02:01,0.38082363566414257,0.8871670081967213,1.25e-05,sgd,cross_entropy,1177,90,44,69,32,2369,177,77,15,34,447,18,89,134,94,2934
MaunaNet3,123,45,100,2019-04-01 02:04,0.37622783223136524,0.8920338114754098,1.25e-05,sgd,cross_entropy,1176,88,42,58,37,2382,174,76,16,42,467,24,84,115,79,2940
MaunaNet3,123,46,100,2019-04-01 02:08,0.37961991106877563,0.8911372950819673,1.25e-05,sgd,cross_entropy,1187,84,46,57,32,2387,169,88,13,31,454,23,81,125,93,2930
MaunaNet3,123,47,100,2019-04-01 02:12,0.37920370258268765,0.8931864754098361,1.25e-05,sgd,cross_entropy,1190,83,43,54,31,2395,172,91,13,36,459,23,79,113,88,2930
MaunaNet3,123,48,100,2019-04-01 02:16,0.3762333354011911,0.8929303278688525,1.25e-05,sgd,cross_entropy,1181,91,46,60,33,2393,174,76,15,34,455,19,84,109,87,2943
MaunaNet3,123,49,100,2019-04-01 02:19,0.37711950208319994,0.8940829918032787,1.25e-05,sgd,cross_entropy,1188,81,44,61,35,2406,174,87,10,36,452,15,80,104,92,2935
MaunaNet3,123,50,100,2019-04-01 02:23,0.38115717153080175,0.8911372950819673,1.25e-05,sgd,cross_entropy,1187,82,45,61,36,2390,174,90,11,39,452,18,79,116,91,2929
MaunaNet3,123,51,100,2019-04-01 02:27,0.380493664350666,0.8908811475409836,1.25e-05,sgd,cross_entropy,1185,77,41,68,34,2404,180,92,13,36,449,20,81,110,92,2918
MaunaNet3,123,52,100,2019-04-01 02:30,0.37918935056592595,0.891265368852459,1.25e-05,sgd,cross_entropy,1201,80,43,56,28,2386,175,92,11,41,449,27,73,120,95,2923
MaunaNet3,123,53,100,2019-04-01 02:34,0.37702332168328956,0.8931864754098361,1.25e-05,sgd,cross_entropy,1202,85,47,62,34,2398,177,85,12,31,448,25,65,113,90,2926
MaunaNet3,123,54,100,2019-04-01 02:38,0.3777189411100794,0.8903688524590164,1.25e-05,sgd,cross_entropy,1184,98,44,61,34,2388,184,83,15,32,443,17,80,109,91,2937
MaunaNet3,123,55,100,2019-04-01 02:42,0.3818147690569768,0.8902407786885246,1.25e-05,sgd,cross_entropy,1181,96,42,60,39,2388,181,90,12,38,451,17,81,105,88,2931
MaunaNet3,123,56,100,2019-04-01 02:45,0.37935378903248274,0.8924180327868853,1.25e-05,sgd,cross_entropy,1189,85,46,66,36,2407,182,83,13,38,447,24,75,97,87,2925
MaunaNet3,123,57,100,2019-04-01 02:49,0.37795307597175976,0.8917776639344263,1.25e-05,sgd,cross_entropy,1177,86,47,61,35,2393,176,79,11,32,455,20,90,116,84,2938
MaunaNet3,123,58,100,2019-04-01 02:53,0.38027732098688843,0.8898565573770492,1.25e-05,sgd,cross_entropy,1190,95,45,65,36,2383,180,79,10,31,442,21,77,118,95,2933
MaunaNet3,123,59,100,2019-04-01 02:56,0.37848025462666496,0.8913934426229508,1.25e-05,sgd,cross_entropy,1188,86,43,62,36,2401,176,98,14,35,454,21,75,105,89,2917
MaunaNet3,123,60,100,2019-04-01 03:00,0.3783024021836578,0.8860143442622951,6.25e-07,sgd,cross_entropy,1178,95,49,59,40,2387,178,94,15,33,432,24,80,112,103,2921
MaunaNet3,123,61,100,2019-04-01 03:04,0.3765527381271612,0.891905737704918,6.25e-07,sgd,cross_entropy,1180,90,38,65,33,2401,182,83,11,33,450,17,89,103,92,2933
MaunaNet3,123,62,100,2019-04-01 03:08,0.38001169923876155,0.891905737704918,6.25e-07,sgd,cross_entropy,1189,89,41,58,38,2386,179,79,9,33,452,24,77,119,90,2937
MaunaNet3,123,63,100,2019-04-01 03:11,0.37645239908187117,0.8910092213114754,6.25e-07,sgd,cross_entropy,1187,91,39,60,31,2384,176,82,11,35,454,24,84,117,93,2932
MaunaNet3,123,64,100,2019-04-01 03:15,0.37735122930808146,0.8936987704918032,6.25e-07,sgd,cross_entropy,1186,84,46,58,35,2399,176,79,11,35,453,21,81,109,87,2940
MaunaNet3,123,65,100,2019-04-01 03:19,0.3761925931836738,0.8944672131147541,6.25e-07,sgd,cross_entropy,1201,92,46,55,26,2393,181,88,11,31,453,18,75,111,82,2937
MaunaNet3,123,66,100,2019-04-01 03:23,0.37754068218293735,0.8924180327868853,6.25e-07,sgd,cross_entropy,1179,87,42,60,33,2404,180,87,11,34,451,17,90,102,89,2934
MaunaNet3,123,67,100,2019-04-01 03:26,0.3788724180127754,0.8926741803278688,6.25e-07,sgd,cross_entropy,1182,93,36,62,38,2403,177,89,15,32,458,20,78,99,91,2927
MaunaNet3,123,68,100,2019-04-01 03:30,0.378383104918433,0.891265368852459,6.25e-07,sgd,cross_entropy,1187,86,45,60,35,2394,173,88,14,32,448,20,77,115,96,2930
MaunaNet3,123,69,100,2019-04-01 03:34,0.3757127855644851,0.8917776639344263,6.25e-07,sgd,cross_entropy,1190,93,43,63,34,2388,181,78,10,36,447,19,79,110,91,2938
MaunaNet3,123,70,100,2019-04-01 03:38,0.375972466390641,0.8929303278688525,6.25e-07,sgd,cross_entropy,1185,82,42,58,34,2401,175,90,13,34,456,20,81,110,89,2930
MaunaNet3,123,71,100,2019-04-01 03:42,0.37591846653672517,0.890625,6.25e-07,sgd,cross_entropy,1183,92,44,68,35,2394,179,78,13,29,447,22,82,112,92,2930
MaunaNet3,123,72,100,2019-04-01 03:45,0.37607314938404524,0.8902407786885246,6.25e-07,sgd,cross_entropy,1183,88,47,64,33,2385,173,79,12,39,450,22,85,115,92,2933
MaunaNet3,123,73,100,2019-04-01 03:49,0.3760508240246382,0.8934426229508197,6.25e-07,sgd,cross_entropy,1189,82,39,65,34,2399,181,77,11,31,451,19,79,115,91,2937
MaunaNet3,123,74,100,2019-04-01 03:53,0.3793108893222496,0.8901127049180327,6.25e-07,sgd,cross_entropy,1186,86,47,65,32,2396,183,84,16,33,439,20,79,112,93,2929
MaunaNet3,123,75,100,2019-04-01 03:57,0.3799897178274686,0.8913934426229508,6.25e-07,sgd,cross_entropy,1191,92,47,57,31,2395,174,90,9,28,445,22,82,112,96,2929
MaunaNet3,123,76,100,2019-04-01 04:00,0.3791563002789607,0.8881915983606558,6.25e-07,sgd,cross_entropy,1180,85,53,57,32,2395,175,94,14,29,439,26,87,118,95,2921
MaunaNet3,123,77,100,2019-04-01 04:04,0.37594163613241227,0.8945952868852459,6.25e-07,sgd,cross_entropy,1188,84,45,62,33,2399,173,80,11,31,457,15,81,113,87,2941
MaunaNet3,123,78,100,2019-04-01 04:08,0.3772971981861552,0.8939549180327869,6.25e-07,sgd,cross_entropy,1190,85,45,56,34,2393,179,83,15,38,453,15,74,111,85,2944
MaunaNet3,123,79,100,2019-04-01 04:11,0.3785098654324891,0.891905737704918,6.25e-07,sgd,cross_entropy,1188,90,47,64,37,2398,176,83,10,34,449,22,78,105,90,2929
MaunaNet3,123,80,100,2019-04-01 04:15,0.37759443189277025,0.8925461065573771,3.1250000000000005e-08,sgd,cross_entropy,1191,82,36,69,33,2396,182,88,11,38,460,19,78,111,84,2922
MaunaNet3,123,81,100,2019-04-01 04:19,0.38038084936923666,0.8890881147540983,3.1250000000000005e-08,sgd,cross_entropy,1183,88,42,65,33,2379,179,81,13,41,449,21,84,119,92,2931
MaunaNet3,123,82,100,2019-04-01 04:23,0.37569934032002433,0.8935706967213115,3.1250000000000005e-08,sgd,cross_entropy,1190,89,49,58,29,2390,172,81,14,39,455,17,80,109,86,2942
MaunaNet3,123,83,100,2019-04-01 04:27,0.38036571565221566,0.8902407786885246,3.1250000000000005e-08,sgd,cross_entropy,1190,87,48,67,34,2396,169,86,8,40,443,23,81,104,102,2922
MaunaNet3,123,84,100,2019-04-01 04:30,0.3762724829501793,0.8922899590163934,3.1250000000000005e-08,sgd,cross_entropy,1180,85,37,61,31,2392,176,79,16,27,455,18,86,123,94,2940
MaunaNet3,123,85,100,2019-04-01 04:34,0.3768429677994525,0.8942110655737705,3.1250000000000005e-08,sgd,cross_entropy,1186,89,38,60,35,2408,182,84,13,32,453,19,79,98,89,2935
MaunaNet3,123,86,100,2019-04-01 04:38,0.37839967696393123,0.8920338114754098,3.1250000000000005e-08,sgd,cross_entropy,1188,86,43,62,37,2403,176,89,13,30,449,22,75,108,94,2925
MaunaNet3,123,87,100,2019-04-01 04:42,0.376118613071129,0.8901127049180327,3.1250000000000005e-08,sgd,cross_entropy,1196,87,53,63,32,2397,181,97,10,33,440,21,75,110,88,2917
MaunaNet3,123,88,100,2019-04-01 04:46,0.3790622461037558,0.8924180327868853,3.1250000000000005e-08,sgd,cross_entropy,1199,82,47,67,39,2396,179,80,10,32,444,22,65,117,92,2929
MaunaNet3,123,89,100,2019-04-01 04:49,0.3766907238569416,0.8929303278688525,3.1250000000000005e-08,sgd,cross_entropy,1187,77,40,64,29,2402,179,80,15,36,449,20,82,112,94,2934
MaunaNet3,123,90,100,2019-04-01 04:52,0.37856705462346313,0.8907530737704918,3.1250000000000005e-08,sgd,cross_entropy,1179,83,39,62,35,2394,180,90,19,37,455,19,80,113,88,2927
MaunaNet3,123,91,100,2019-04-01 04:56,0.37781055638047517,0.8930584016393442,3.1250000000000005e-08,sgd,cross_entropy,1187,83,44,63,36,2398,173,87,15,35,462,22,75,111,83,2926
MaunaNet3,123,92,100,2019-04-01 04:59,0.3786750855993052,0.8911372950819673,3.1250000000000005e-08,sgd,cross_entropy,1184,84,42,65,36,2398,177,86,12,33,448,19,81,112,95,2928
MaunaNet3,123,93,100,2019-04-01 05:01,0.3777473011954886,0.8935706967213115,3.1250000000000005e-08,sgd,cross_entropy,1192,89,44,63,32,2403,177,91,13,34,455,17,76,101,86,2927
MaunaNet3,123,94,100,2019-04-01 05:04,0.3807471228427574,0.8931864754098361,3.1250000000000005e-08,sgd,cross_entropy,1198,88,49,63,31,2392,173,85,11,34,452,18,73,113,88,2932
MaunaNet3,123,95,100,2019-04-01 05:07,0.378871886456599,0.8904969262295082,3.1250000000000005e-08,sgd,cross_entropy,1188,91,45,62,34,2395,183,85,16,29,436,17,75,112,98,2934
MaunaNet3,123,96,100,2019-04-01 05:09,0.37665357746061734,0.8917776639344263,3.1250000000000005e-08,sgd,cross_entropy,1195,86,42,60,34,2391,176,93,13,36,452,20,71,114,92,2925
MaunaNet3,123,97,100,2019-04-01 05:12,0.3783905779729124,0.8903688524590164,3.1250000000000005e-08,sgd,cross_entropy,1188,94,48,63,32,2392,174,87,11,33,446,22,82,108,94,2926
MaunaNet3,123,98,100,2019-04-01 05:14,0.37776368563292456,0.8911372950819673,3.1250000000000005e-08,sgd,cross_entropy,1192,89,46,58,35,2391,171,92,10,39,451,24,76,108,94,2924
MaunaNet3,123,99,100,2019-04-01 05:17,0.37701122096327483,0.8951075819672131,3.1250000000000005e-08,sgd,cross_entropy,1188,85,43,60,33,2399,172,79,10,38,463,20,82,105,84,2939
MaunaNet3,123,100,100,2019-04-01 05:19,0.3782063468557889,0.8915215163934426,1.5625000000000003e-09,sgd,cross_entropy,1193,99,45,67,33,2383,180,86,8,35,456,16,79,110,81,2929
