model,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
MaunaNet4,1,100,2019-02-19 10:53,1.1012600248893805,0.6541940789473685,0.001,adam,cross_entropy,693,65,122,136,130,1231,174,321,46,27,91,26,242,782,411,2758
MaunaNet4,2,100,2019-02-19 10:55,0.956695286573562,0.811266447368421,0.001,adam,cross_entropy,953,47,66,65,26,1661,89,219,48,39,404,56,84,358,239,2901
MaunaNet4,3,100,2019-02-19 10:58,0.8635511820295215,0.9024122807017544,0.001,adam,cross_entropy,1029,39,13,29,19,1862,28,141,10,29,665,43,53,175,92,3028
MaunaNet4,4,100,2019-02-19 11:00,0.806734743371474,0.9539473684210527,0.001,adam,cross_entropy,1072,19,6,11,21,1992,13,61,0,12,746,19,18,82,33,3150
MaunaNet4,5,100,2019-02-19 11:03,0.786993313679653,0.9673793859649122,0.001,adam,cross_entropy,1082,8,1,13,12,2039,3,47,0,5,768,12,17,53,26,3169
MaunaNet4,6,100,2019-02-19 11:05,0.7703151871672774,0.9817708333333334,0.001,adam,cross_entropy,1093,6,0,8,12,2072,0,14,0,3,787,8,6,24,11,3211
MaunaNet4,7,100,2019-02-19 11:08,0.7648050763965708,0.9849232456140351,0.001,adam,cross_entropy,1098,3,0,5,7,2084,1,15,0,1,786,3,6,17,11,3218
MaunaNet4,8,100,2019-02-19 11:11,0.7587447715016593,0.9901315789473685,0.001,adam,cross_entropy,1106,6,0,0,4,2089,1,6,0,0,794,0,1,10,3,3235
MaunaNet4,9,100,2019-02-19 11:13,0.7576919150563468,0.9906798245614035,0.001,adam,cross_entropy,1105,2,0,1,3,2093,1,5,0,1,795,0,3,9,2,3235
MaunaNet4,10,100,2019-02-19 11:16,0.758433384177959,0.9897203947368421,0.001,adam,cross_entropy,1108,6,0,2,2,2089,0,10,0,0,795,0,1,10,3,3229
MaunaNet4,11,100,2019-02-19 11:18,0.7562365911703194,0.9910910087719298,0.001,adam,cross_entropy,1106,3,0,1,3,2094,1,5,0,0,796,0,2,8,1,3235
MaunaNet4,12,100,2019-02-19 11:21,0.7561058787118017,0.9910910087719298,0.001,adam,cross_entropy,1109,1,1,2,0,2097,2,4,0,1,792,2,2,6,3,3233
MaunaNet4,13,100,2019-02-19 11:24,0.7523027268131223,0.9938322368421053,0.001,adam,cross_entropy,1110,0,0,0,0,2104,0,0,0,0,796,0,1,1,2,3241
MaunaNet4,14,100,2019-02-19 11:26,0.7516960886727392,0.9941063596491229,0.001,adam,cross_entropy,1111,0,0,0,0,2104,0,1,0,0,798,0,0,1,0,3240
MaunaNet4,15,100,2019-02-19 11:29,0.7516256686860481,0.9941063596491229,0.001,adam,cross_entropy,1111,0,0,0,0,2104,0,0,0,0,798,1,0,1,0,3240
MaunaNet4,16,100,2019-02-19 11:31,0.7546234806027032,0.9924616228070176,0.001,adam,cross_entropy,1111,0,0,0,0,2098,0,5,0,0,797,1,0,7,1,3235
MaunaNet4,17,100,2019-02-19 11:34,0.7512076048724419,0.9942434210526315,0.001,adam,cross_entropy,1111,0,0,0,0,2104,0,0,0,0,798,0,0,1,0,3241
MaunaNet4,18,100,2019-02-19 11:36,0.7506098789451396,0.9943804824561403,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,0,0,0,798,0,0,0,0,3241
MaunaNet4,19,100,2019-02-19 11:39,0.7504138102573631,0.9943804824561403,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,0,0,0,798,0,0,0,0,3241
MaunaNet4,20,100,2019-02-19 11:42,0.7520535899474557,0.9932839912280702,0.001,adam,cross_entropy,1110,1,0,0,1,2102,0,2,0,0,796,0,0,2,2,3239
MaunaNet4,21,100,2019-02-19 11:44,0.7595675983260163,0.9878015350877193,0.001,adam,cross_entropy,1102,2,0,8,0,2089,3,7,1,1,791,1,8,13,4,3225
MaunaNet4,22,100,2019-02-19 11:47,0.7618973318454438,0.9865679824561403,0.001,adam,cross_entropy,1096,6,1,7,3,2088,4,7,1,3,789,2,11,8,4,3225
MaunaNet4,23,100,2019-02-19 11:49,0.7557036138213842,0.9917763157894737,0.001,adam,cross_entropy,1109,0,0,2,1,2097,0,5,0,2,797,1,1,6,1,3233
MaunaNet4,24,100,2019-02-19 11:52,0.7542131812171599,0.9920504385964912,0.001,adam,cross_entropy,1110,0,0,1,1,2096,1,1,0,0,794,1,0,9,3,3238
MaunaNet4,25,100,2019-02-19 11:55,0.7509114763378042,0.9939692982456141,0.001,adam,cross_entropy,1110,1,0,0,1,2104,0,0,0,0,797,0,0,0,1,3241
MaunaNet4,26,100,2019-02-19 11:58,0.7507547024077019,0.9942434210526315,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,1,0,0,798,0,0,0,0,3240
MaunaNet4,27,100,2019-02-19 12:00,0.750602654651203,0.9943804824561403,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,0,0,0,798,0,0,0,0,3241
MaunaNet4,28,100,2019-02-19 12:03,0.7520765456478152,0.9936951754385965,0.001,adam,cross_entropy,1108,1,0,0,3,2103,0,0,0,0,798,0,0,1,0,3241
MaunaNet4,29,100,2019-02-19 12:05,0.750578686199357,0.9942434210526315,0.001,adam,cross_entropy,1111,0,0,0,0,2104,0,0,0,0,798,0,0,1,0,3241
MaunaNet4,30,100,2019-02-19 12:08,0.7503811996594995,0.9943804824561403,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,0,0,0,798,0,0,0,0,3241
MaunaNet4,31,100,2019-02-19 12:10,0.750310307055448,0.9943804824561403,0.001,adam,cross_entropy,1111,0,0,0,0,2105,0,0,0,0,798,0,0,0,0,3241
