model,fz_depth,epoch,n_epoch,date,loss,acc,lr,optim,crit,pred_0_0,pred_0_1,pred_0_2,pred_0_3,pred_1_0,pred_1_1,pred_1_2,pred_1_3,pred_2_0,pred_2_1,pred_2_2,pred_2_3,pred_3_0,pred_3_1,pred_3_2,pred_3_3
AlexNet,10,61,100,2019-02-27 20:11,0.7928288777669271,0.9499491869918699,0.01,sgd,cross_entropy,1345,6,11,11,17,2790,93,46,8,22,1046,24,16,38,56,2297
AlexNet,10,62,100,2019-02-27 20:18,0.7924368013211383,0.9496951219512195,0.01,sgd,cross_entropy,1349,7,10,15,15,2781,96,35,4,26,1041,23,18,42,59,2305
AlexNet,10,63,100,2019-02-27 20:26,0.790646064572218,0.9519817073170732,0.01,sgd,cross_entropy,1356,8,7,13,14,2789,93,44,3,24,1048,20,13,35,58,2301
AlexNet,10,64,100,2019-02-27 20:33,0.7904934146539951,0.9508384146341463,0.01,sgd,cross_entropy,1355,11,15,9,8,2789,94,50,3,18,1037,15,20,38,60,2304
AlexNet,10,65,100,2019-02-27 20:42,0.7891353824274326,0.9523628048780488,0.01,sgd,cross_entropy,1354,12,11,10,15,2791,90,43,3,22,1045,18,14,31,60,2307
AlexNet,10,66,100,2019-02-27 20:49,0.7888148858295223,0.9527439024390244,0.01,sgd,cross_entropy,1356,10,8,16,14,2800,97,42,5,23,1041,17,11,23,60,2303
AlexNet,10,67,100,2019-02-27 20:58,0.788434036378938,0.9528709349593496,0.01,sgd,cross_entropy,1351,7,15,10,17,2798,82,46,4,18,1050,20,14,33,59,2302
AlexNet,10,68,100,2019-02-27 21:05,0.7896320374031377,0.9536331300813008,0.01,sgd,cross_entropy,1353,3,16,10,11,2796,87,41,5,22,1044,13,17,35,59,2314
AlexNet,10,69,100,2019-02-27 21:17,0.7874017110685023,0.9559197154471545,0.01,sgd,cross_entropy,1353,5,7,8,14,2802,87,36,3,22,1051,15,16,27,61,2319
AlexNet,10,70,100,2019-02-27 21:24,0.7857422247165586,0.9573170731707317,0.01,sgd,cross_entropy,1361,6,11,12,12,2811,82,39,3,16,1060,23,10,23,53,2304
AlexNet,10,71,100,2019-02-27 21:33,0.7855179949504573,0.9573170731707317,0.01,sgd,cross_entropy,1357,6,14,8,12,2795,76,25,4,23,1058,19,13,32,58,2326
AlexNet,10,72,100,2019-02-27 21:40,0.7839487587533346,0.9590955284552846,0.01,sgd,cross_entropy,1356,7,7,10,13,2809,79,35,6,20,1063,11,11,20,57,2322
AlexNet,10,73,100,2019-02-27 21:43,0.7866040361606008,0.9556656504065041,0.01,sgd,cross_entropy,1360,7,11,9,10,2803,84,42,3,17,1056,23,13,29,55,2304
AlexNet,10,74,100,2019-02-27 21:46,0.784184401597434,0.9579522357723578,0.01,sgd,cross_entropy,1359,5,10,14,13,2811,76,42,1,17,1065,16,13,23,55,2306
AlexNet,10,75,100,2019-02-27 21:50,0.7828836828712525,0.9598577235772358,0.01,sgd,cross_entropy,1362,10,8,9,8,2808,76,32,2,17,1064,15,14,21,58,2322
AlexNet,10,76,100,2019-02-27 21:53,0.7827274973799543,0.958714430894309,0.01,sgd,cross_entropy,1356,9,9,10,12,2813,77,39,2,13,1061,12,16,21,59,2317
AlexNet,10,77,100,2019-02-27 21:57,0.7816590720075902,0.9610010162601627,0.01,sgd,cross_entropy,1363,6,10,6,13,2813,74,34,2,15,1066,15,8,22,56,2323
AlexNet,10,78,100,2019-02-27 22:00,0.7803162365424924,0.9623983739837398,0.01,sgd,cross_entropy,1362,7,7,6,6,2816,71,33,4,17,1076,17,14,16,52,2322
AlexNet,10,79,100,2019-02-27 22:03,0.7816027509487742,0.9594766260162602,0.01,sgd,cross_entropy,1358,5,10,5,9,2814,73,39,2,18,1068,21,17,19,55,2313
AlexNet,10,80,100,2019-02-27 22:06,0.7808224437682609,0.9598577235772358,0.01,sgd,cross_entropy,1361,6,13,6,11,2820,76,32,7,15,1054,19,7,15,63,2321
AlexNet,10,81,100,2019-02-27 22:09,0.7803337283250762,0.9621443089430894,0.01,sgd,cross_entropy,1366,7,11,6,9,2816,74,23,4,13,1066,23,7,20,55,2326
AlexNet,10,82,100,2019-02-27 22:12,0.7807936629628748,0.959984756097561,0.01,sgd,cross_entropy,1362,7,7,10,12,2811,74,35,3,14,1069,18,9,24,56,2315
AlexNet,10,83,100,2019-02-27 22:15,0.7803299446416095,0.9617632113821138,0.01,sgd,cross_entropy,1360,5,8,7,11,2822,75,29,2,12,1068,21,13,17,55,2321
AlexNet,10,84,100,2019-02-27 22:18,0.7801016830816502,0.961255081300813,0.01,sgd,cross_entropy,1359,3,12,8,9,2817,72,38,6,16,1071,12,12,20,51,2320
AlexNet,10,85,100,2019-02-27 22:21,0.7797960731072154,0.9621443089430894,0.01,sgd,cross_entropy,1362,9,13,12,7,2818,67,31,5,15,1071,12,12,14,55,2323
AlexNet,10,86,100,2019-02-27 22:24,0.7778070961556783,0.9632876016260162,0.01,sgd,cross_entropy,1360,3,9,9,8,2822,77,22,4,16,1069,15,14,15,51,2332
AlexNet,10,87,100,2019-02-27 22:27,0.777798846485169,0.9639227642276422,0.01,sgd,cross_entropy,1362,3,9,9,13,2823,76,25,3,11,1073,14,8,19,48,2330
AlexNet,10,88,100,2019-02-27 22:30,0.7770255484232088,0.9640497967479674,0.01,sgd,cross_entropy,1361,2,9,7,11,2821,67,26,3,13,1078,16,11,20,52,2329
AlexNet,10,89,100,2019-02-27 22:33,0.7764640746077871,0.9645579268292683,0.01,sgd,cross_entropy,1361,5,10,6,12,2823,62,34,4,18,1088,17,9,10,46,2321
AlexNet,10,90,100,2019-02-27 22:36,0.7780264257415523,0.9645579268292683,0.01,sgd,cross_entropy,1365,6,11,12,9,2824,71,28,2,11,1079,13,10,15,45,2325
AlexNet,10,91,100,2019-02-27 22:39,0.7750935748340638,0.9659552845528455,0.01,sgd,cross_entropy,1368,3,7,5,9,2822,68,29,4,11,1081,11,5,20,50,2333
AlexNet,10,92,100,2019-02-27 22:42,0.7757538586128049,0.9658282520325203,0.01,sgd,cross_entropy,1364,4,8,6,12,2824,61,27,3,9,1092,22,7,19,45,2323
AlexNet,10,93,100,2019-02-27 22:45,0.7750452553353658,0.9657012195121951,0.01,sgd,cross_entropy,1359,4,16,3,11,2826,60,27,4,13,1085,16,12,13,45,2332
AlexNet,10,94,100,2019-02-27 22:48,0.7761056791476117,0.9646849593495935,0.01,sgd,cross_entropy,1362,4,6,6,9,2813,65,24,2,18,1087,16,13,21,48,2332
AlexNet,10,95,100,2019-02-27 22:51,0.7741002028550559,0.9668445121951219,0.01,sgd,cross_entropy,1365,8,7,7,6,2827,62,24,4,13,1089,17,11,8,48,2330
AlexNet,10,96,100,2019-02-27 22:54,0.7743815600387449,0.9669715447154471,0.01,sgd,cross_entropy,1365,4,6,4,7,2828,64,26,3,12,1084,13,11,12,52,2335
AlexNet,10,97,100,2019-02-27 22:57,0.7722792586659998,0.96875,0.01,sgd,cross_entropy,1367,4,5,3,11,2832,56,26,2,7,1091,13,6,13,54,2336
AlexNet,10,98,100,2019-02-27 23:00,0.7735514446971862,0.96875,0.01,sgd,cross_entropy,1365,6,8,4,6,2826,52,25,5,15,1098,12,10,9,48,2337
AlexNet,10,99,100,2019-02-27 23:03,0.7736297855532266,0.967479674796748,0.01,sgd,cross_entropy,1363,6,7,5,9,2817,48,28,4,18,1104,13,10,15,47,2332
AlexNet,10,100,100,2019-02-27 23:06,0.7729714246300178,0.968114837398374,0.01,sgd,cross_entropy,1365,9,8,6,8,2825,57,27,3,8,1102,16,10,14,39,2329
